trial,score,rsi_buy_min,rsi_buy_max,pullback_volume_min,require_pullback_macd_rising,trend_rsi_min,trend_rsi_max,trend_volume_min,breakout_lookback,ml_probability_min,stop_loss_pct,pullback_take_profit_pct,trend_trailing_stop_pct,cooldown_bars,minimum_hold_bars,max_hold_bars,pullback_rsi_sell,trend_macd_down_bars,require_positive_long_trend,block_high_volatility,atr_percentile_limit,fold_1_return,fold_2_return,fold_3_return,fold_4_return
1128,-123.76784040631341,29.822506250591914,57.444364883478976,0.9399043760870002,True,58.47568908382788,81.5218068240636,0.9927784970743557,24,0.5222709134815053,0.0093494354851308,0.016470434136829575,0.007495055740277236,8,7,79,70.28190626015575,2,False,False,0.9749221942183042,0.0824013070999996,0.0,0.0,0.0
1131,-121.60409023588409,31.386888383185884,57.932248665706844,0.8500884459016838,True,59.025354940811,81.72778397197543,0.9189489195267359,18,0.525602264749171,0.01102685284819532,0.015746136899139132,0.006496041732651279,8,6,102,70.5628603962947,2,False,True,0.9635235173467921,1.5371572377107734,-0.24554424799999586,0.0,0.0
1132,-123.7529562811842,29.111167393378327,59.67241873817391,0.9025817463532535,True,57.806312115299065,81.05475748470208,0.8831829567414553,6,0.5162313265646481,0.01032927085789831,0.018815816122425954,0.008962277650173357,8,6,106,70.06360070372794,2,True,False,0.8387056236885182,-0.013654477899993633,0.0,0.0,0.0
1134,-121.61604747138783,30.173169354975137,56.23926015119383,0.8781928480128146,True,57.18791766751494,81.99715589432866,0.9779505612184015,18,0.5204081222877899,0.010697173498140177,0.016305215044830977,0.009438825658409186,8,6,95,69.24700564390666,2,False,True,0.970215524583266,1.5929284672581367,-0.24554424799999586,0.0,0.0
1135,-123.7529562811842,30.903924515473705,58.823435218870635,0.9596662942387651,True,58.45104451173811,81.49868153997421,0.9564438287426543,12,0.5080307579831166,0.017527263043858547,0.01749190317251117,0.008275905067396689,10,6,75,70.81113846573177,3,False,False,0.9753036172461176,-0.013654477899993633,0.0,0.0,0.0
1136,-122.83727877491962,31.664140961880808,55.440119794343,0.8934506997172094,True,57.519672788689505,80.92617207664155,1.4797837959401552,6,0.5248540116810037,0.00990889790232786,0.014822549622019761,0.007841597673230198,7,2,99,71.75548868701866,2,False,True,0.9481489421111643,1.458678623955989,-0.24554424799999586,0.0,0.0
1138,-122.57691198174734,29.766024950024406,54.747708161968056,0.8721270046533907,True,58.266235399987885,81.4545782425495,1.4548196259654143,18,0.5126943503362752,0.011722884609508285,0.01827864420740854,0.007071872720555263,8,6,83,70.30951384929223,2,False,True,0.9535116782836324,0.1876022100000041,-0.24554424799999586,0.0,0.0
1139,-123.7529562811842,31.052939852581762,57.76157256156458,0.933045686281746,True,58.64890468910729,81.61592628582082,0.9181616810324115,6,0.5316405518904072,0.01040284325860774,0.019332933312069568,0.008604693437295753,8,6,89,71.26819141506851,2,False,False,0.9650622796437182,-0.013654477899993633,0.0,0.0,0.0
1141,-123.7529562811842,28.624986726082284,55.89211666082381,1.595815164871217,False,57.792372812835524,80.72021297481118,1.438283892981417,18,0.5280710591473704,0.011307118345617897,0.025677199172330353,0.024987690053131537,8,6,86,68.58033980562409,2,False,False,0.8355621821344952,-0.013654477899993633,0.0,0.0,0.0
1142,-122.57691198174734,32.707563125779366,57.39983536923226,0.8814600917585328,True,59.125532031377304,73.64579156000151,1.0441323155200608,6,0.5176753487259024,0.009641400920895582,0.024780896822962657,0.007619876355377838,9,6,109,69.42023390310626,2,False,True,0.9597446074994407,0.1876022100000041,-0.24554424799999586,0.0,0.0
1147,-122.55225085383009,26.11122851183448,59.122750835320495,0.9223364062353597,True,58.42127890939604,81.99696779470898,1.030909203503053,18,0.5136780433908453,0.011191608843296286,0.018486962744398764,0.008186586336589871,9,6,71,71.56600911721998,2,False,False,0.9755316217307919,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1148,-122.57691198174734,25.507686596604334,56.29637292856465,0.8504558418714805,True,58.874232197485114,81.72946537641457,0.9697705104096849,6,0.5218866984839206,0.010570884803446793,0.01676544458091136,0.009473906179300745,8,6,97,68.99268459268195,2,False,True,0.9307775687691944,0.1876022100000041,-0.24554424799999586,0.0,0.0
1149,-122.57691198174734,29.929094692051898,55.33402315329475,0.8889267653733209,True,57.853231684684566,80.78383630578217,1.119149870617233,18,0.5523783403628946,0.013337313145233414,0.020421936696907672,0.008781767398801424,8,6,87,70.2582276423002,2,False,False,0.9658089671671477,0.1876022100000041,-0.24554424799999586,0.0,0.0
1151,-123.7529562811842,31.0067096453505,58.37171736155792,0.913406224393118,True,58.28392475422074,81.34534145051131,1.4674539861155853,24,0.5192976833236196,0.01240657808898023,0.016980122345550214,0.008368218401369077,6,6,93,72.17182304346761,2,True,False,0.9112460000887355,-0.013654477899993633,0.0,0.0,0.0
1152,-121.59298749314968,28.246550102194625,55.89572885158738,0.8872334703714965,True,57.148042368582274,81.1362531257674,1.4997098266006668,18,0.5262433824920781,0.010059774841556133,0.015226666554014456,0.006326238589569878,8,6,111,70.523780985788,2,False,True,0.9624711467304249,1.4853371118764391,-0.24554424799999586,0.0,0.0
1153,-123.7529562811842,29.064073139039053,57.413453705423144,0.9431699167173732,True,57.59119312521329,81.9842054600348,1.0539891136619697,6,0.5324919699220604,0.011671071410061119,0.014169867898503857,0.007411641026074463,8,6,83,69.58100608354235,2,False,False,0.8420609565632499,-0.013654477899993633,0.0,0.0,0.0
1154,-122.55225085383009,31.762382528151473,53.032078618223025,0.9028053338910049,True,58.05543248614046,81.49917641882216,0.9288482745258728,18,0.5086330931226175,0.010928752460260876,0.024152146460572916,0.005425268449509397,7,6,90,70.08366435988722,2,False,True,0.9723336820840855,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1155,-122.55225085383009,30.035520767948352,56.27820024092888,0.9267358178515158,True,59.21731013289906,81.73116116491033,1.0163758740251538,18,0.516002114682233,0.009542149565739916,0.016142685830107653,0.007952672857943181,7,6,121,71.33078740827318,2,False,False,0.8385828422085909,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1157,-121.32469449275062,31.27903191469765,57.796610885024776,0.8816889686773525,True,57.79331028743368,80.90939650255301,1.4209645069224268,6,0.524837890068327,0.017746602724948476,0.02286901062603333,0.009213068038523224,9,6,85,70.82821167927683,2,False,False,0.9563932552705567,0.17394773210002157,-0.24554424799999586,0.0,0.0
1158,-122.55225085383009,25.00299587304381,58.86109529695916,0.9057334047174816,False,58.14257994624647,81.30017959030093,0.943718253110046,18,0.521871796315254,0.017021715904921887,0.017379763779343894,0.008616001119426668,8,6,102,69.17858345527273,2,False,True,0.979865405959196,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1159,-123.76784040631341,30.44565257628828,54.60352914346478,1.3169485198388329,True,55.65211643148297,81.26481882189267,0.9969730828113064,6,0.5303317025976076,0.018652702902241712,0.0165888415421079,0.008947946722681979,8,7,97,70.39196010337331,2,False,False,0.9680474054440386,0.0824013070999996,0.0,0.0,0.0
1162,-122.55225085383009,32.272856917947465,55.79412800257011,0.92368650024316,True,57.37014981370046,80.59903370762953,0.8926280877866056,24,0.5262347291077765,0.011212985441771512,0.033287362492751556,0.007185091474424248,8,6,107,71.74474166516157,2,False,False,0.9728921420625225,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1165,-121.32469449275062,29.674566637862927,59.23149704942308,0.8826903388218528,True,58.58966299502335,81.99762989771483,0.967345074946328,6,0.5221824721137643,0.011882639447850377,0.016819959700380926,0.008731962456377853,7,6,94,70.19750921493996,2,False,True,0.9622427787468435,0.17394773210002157,-0.24554424799999586,0.0,0.0
1166,-123.7529562811842,31.61105441372817,57.467553191396384,0.9374640805584382,True,57.63547011215425,78.64000891816062,1.0317072217586474,18,0.511469089907418,0.010873351954026677,0.02351463451680915,0.008249493309181576,9,6,86,71.33000182419197,2,False,False,0.8382983546263113,-0.013654477899993633,0.0,0.0,0.0
1170,-123.7529562811842,27.198168142869402,55.02196062967349,0.8927523606727661,True,58.92239325264292,81.73293823267893,0.9054894918451003,18,0.517529663618996,0.011428431072154596,0.019397801038362177,0.006747546180873792,8,6,117,70.69102147704426,2,True,False,0.9667084446594031,-0.013654477899993633,0.0,0.0,0.0
1172,-122.57691198174734,31.086908900963063,57.0000146122119,0.8841816690893998,True,59.392177480643575,81.73698679272,1.0430659347485836,18,0.5393942067936677,0.009722638151329234,0.02710852830247626,0.008061681335172413,3,6,17,71.07100228963785,2,False,False,0.9746653516094678,0.1876022100000041,-0.24554424799999586,0.0,0.0
1174,-121.32469449275062,31.272693853989356,55.59821884301728,0.8652320412337777,True,57.07533940416977,81.10161327604827,1.0625167029115723,6,0.5291454341990659,0.01123584700202499,0.017077538757741557,0.008604096233874993,7,6,96,70.58490071114582,2,False,False,0.8348639480173664,0.17394773210002157,-0.24554424799999586,0.0,0.0
1175,-123.7529562811842,29.752857756764573,59.59137145404114,0.9333606523954566,True,58.648516404680024,81.99852438991283,0.9254050239730238,18,0.5190795544757053,0.01002843994045751,0.01775400696339343,0.0073393859325781964,8,6,100,72.0351545262703,2,False,True,0.9799651740510581,-0.013654477899993633,0.0,0.0,0.0
1176,-122.57691198174734,28.7312505882918,56.450901025267775,0.8825064292890205,True,57.61696424386764,74.58041531225669,1.4576705316917251,18,0.5134494198074002,0.01204713131943957,0.02440136354830103,0.00939220241099907,9,6,92,71.48365124170036,5,False,False,0.9628756938812593,0.1876022100000041,-0.24554424799999586,0.0,0.0
1177,-123.7529562811842,30.666844516970198,57.30247815877178,0.9526776242079142,False,58.03958999889173,80.82503557791723,0.9473315174508525,6,0.5252055780084771,0.00886192314641659,0.01859893311842886,0.008139288923890799,10,6,84,70.21385012979677,2,False,True,0.9718866816317815,-0.013654477899993633,0.0,0.0,0.0
1178,-123.7529562811842,33.26601717714434,55.992262818812456,0.9124397496418253,True,56.441000350274656,80.26703151515949,1.0208745689446945,18,0.5210853352955491,0.010659664136697998,0.01659105514787005,0.007743500416793279,8,6,89,69.45585725488438,2,False,False,0.8399313665744745,-0.013654477899993633,0.0,0.0,0.0
1179,-123.79061706991652,45.137155508873455,56.54871980200163,0.8621342765932994,True,58.406714341290126,81.99780711109588,1.4690001951887863,24,0.5344893795884761,0.010956171383453775,0.01746846002687586,0.00969536843416228,8,6,94,70.7973586249264,2,False,True,0.9506963418156976,0.1876022100000041,0.0,0.0,0.0
1180,-121.32469449275062,30.46279297387412,58.19774383940755,0.899689578333255,True,59.819216546616595,81.70269080093425,0.9736467386435791,6,0.5283037879451984,0.01741859582433497,0.018056986455637976,0.009114534942468937,7,6,103,69.91025150284376,2,False,False,0.8273982648377918,0.17394773210002157,-0.24554424799999586,0.0,0.0
1181,-123.7529562811842,27.979644199445644,58.76465151729695,1.461614687529816,True,57.43913544140264,81.17497352824421,0.936516949426329,18,0.5160662556304093,0.012943849803940371,0.016062252682899337,0.008499225115603535,8,6,112,71.13556811945689,2,False,True,0.9658329405977214,-0.013654477899993633,0.0,0.0,0.0
1182,-121.32469449275062,29.395139605216176,57.701552561268805,0.8500050122516889,True,57.856412173642035,81.35455669365976,0.9100027467934011,6,0.522750666408296,0.01019343951305175,0.01667596033965541,0.006892830531066003,2,6,108,70.46340276000994,2,False,False,0.9755773416924526,0.17394773210002157,-0.24554424799999586,0.0,0.0
1185,-122.57691198174734,30.95479311891667,55.8391742364701,0.8924873185426843,True,58.09285804249938,81.1808995270178,0.8958753201564719,24,0.5081710440794495,0.017879712206584745,0.018769722132459195,0.008716454895309719,8,6,86,71.8138486307545,2,False,True,0.9552135964828496,0.1876022100000041,-0.24554424799999586,0.0,0.0
1186,-121.32469449275062,25.529961557843986,60.29028319459606,0.8808198553913529,True,56.795485376290536,80.50965496461475,1.0332252728931821,6,0.5269723833336376,0.011448992545718368,0.025986603976081515,0.008110717256534516,8,6,92,70.16609952815392,2,False,False,0.9603230371112749,0.17394773210002157,-0.24554424799999586,0.0,0.0
1187,-122.55225085383009,32.56489859363288,56.7526112928127,0.9157529153555568,True,58.34900526922053,81.45342335073423,1.1943547773359624,18,0.5176563717882892,0.010565238058023115,0.019688844900679826,0.006220321209518831,8,6,89,70.98502692284092,2,False,True,0.9677829685369882,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1188,-123.7529562811842,29.909000932983542,57.625574450861734,0.8985507466754196,True,58.9395640869738,81.74580876668995,0.9197646505280171,18,0.5212804636484991,0.009326843071794173,0.01533689331184732,0.009185425068922547,8,6,83,68.90260016416514,2,True,False,0.8300620516298999,-0.013654477899993633,0.0,0.0,0.0
1190,-121.34127982607797,32.10177695027527,59.19963583525214,0.8731385965749626,True,57.20896359772752,81.06810796050996,1.4875243440558417,18,0.5120550163512347,0.01563291037116084,0.02391597209205965,0.007666487735420916,9,7,96,71.4200388615712,2,False,True,0.9705803820845503,0.27051055010001157,-0.24554424799999586,0.0,0.0
1191,-122.55225085383009,30.400403054436755,58.22471763912677,0.9211176121485948,True,58.09830221044421,81.38704377539956,0.9865713378391301,24,0.5268646849562013,0.00997302991564284,0.016998559056515677,0.010797115271870113,8,6,87,69.98708081993176,2,False,False,0.8337380614001498,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1193,-122.55225085383009,29.068116718428804,56.29956363453001,0.9063875925107148,True,58.67293802703477,81.53944225978194,0.883233366885263,18,0.5351583342744646,0.010843726816351486,0.017562747300646418,0.00840691679616305,8,6,42,69.58857600718211,2,False,False,0.7732636762601992,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1194,-122.57691198174734,29.701865667234596,57.32368179951738,0.8655643206137302,True,57.81006900247192,68.42601690567149,1.0192934572899652,6,0.5174268320354,0.010310692507160412,0.018442233392887135,0.005011199826197319,6,6,94,70.32770034254376,2,False,True,0.9756356770698914,0.1876022100000041,-0.24554424799999586,0.0,0.0
1195,-121.60817567586537,31.00640558210799,56.904019456178304,0.8938051600972797,False,58.33725492153937,78.75135326288334,1.451077245437677,18,0.5295649050212984,0.011796916526279056,0.01593719915155787,0.008944110143603324,7,6,81,71.161400437672,2,False,False,0.961630443058647,1.5562167856820075,-0.24554424799999586,0.0,0.0
1197,-122.55225085383009,26.008395416639843,58.06838342546218,0.9175152554912476,True,58.66611473433845,81.69482121187646,0.9438108238890323,18,0.5131955741296137,0.011226916017526062,0.023052039913067406,0.007945506562823132,8,6,85,69.23450167192883,2,False,False,0.9682991170981209,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1199,-123.7529562811842,31.631609035903242,58.75120651218483,0.9394010218059313,True,58.0475428982224,78.11136851937286,0.9179548861013344,18,0.5200042054790298,0.011532107737293915,0.01465201819934948,0.009539424110405564,8,6,98,71.83115877881318,2,False,False,0.9763539518523512,-0.013654477899993633,0.0,0.0,0.0
1201,-121.32469449275062,28.517915089720038,57.40207928880289,0.8505161033397199,True,58.95756847456975,81.48367099617707,1.467006934641336,18,0.5265430906722914,0.016096708180724395,0.016653770004705432,0.008281867989864456,6,6,93,69.97690220987239,2,False,False,0.9641177717444495,0.17394773210002157,-0.24554424799999586,0.0,0.0
1205,-121.32469449275062,30.111848937125096,56.94570207311164,0.8952555269126526,True,57.27741706097293,80.59052440731007,0.9353486628473774,18,0.5227547134517151,0.01052635128623963,0.03552245226998006,0.0071477567353847955,8,6,107,70.32909597518874,2,False,False,0.8380785672468931,0.17394773210002157,-0.24554424799999586,0.0,0.0
1207,-123.7529562811842,31.8942636134305,58.51453218107348,0.9045350740069003,True,58.42745391461706,81.37266961534155,0.910458638471333,12,0.5275253592386316,0.012652010734516089,0.016584584992446957,0.00856506663671673,8,6,91,68.75332867019087,2,True,False,0.8610591415665874,-0.013654477899993633,0.0,0.0,0.0
1209,-123.7529562811842,42.87708292116873,56.65444139987449,0.949697957055583,True,58.18463517403702,81.99999387973538,0.99572619257379,18,0.513408458427646,0.009868022223257953,0.017719429801389002,0.009826373708566644,7,6,96,69.56504377399683,2,False,False,0.9570857306964541,-0.013654477899993633,0.0,0.0,0.0
1210,-122.55225085383009,29.64942001654971,57.39960251273427,0.923097173970915,True,55.74021707033752,81.03585305080558,1.0298896121263572,6,0.5346549323746446,0.01805298355840224,0.01706187013823382,0.009278078672939099,8,6,83,67.80525330913348,2,False,True,0.966648463136782,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1212,-121.32469449275062,25.04283902686881,59.025334941934794,0.8652410961057706,True,57.97304583097925,81.26887030918745,1.435695981491728,6,0.5253626951711777,0.017222906673123706,0.022410535164465107,0.006743943712779962,8,6,74,71.10295384676922,2,False,True,0.9739613843504416,0.17394773210002157,-0.24554424799999586,0.0,0.0
1213,-121.32469449275062,31.235622031599757,57.12406943542372,0.8882871245539324,True,56.56552704196165,80.88009062207075,1.0408628933122421,18,0.518299895048344,0.011824042744971758,0.02006473387124488,0.00896545342172475,8,6,94,69.22239355178759,3,False,False,0.8192463979899745,0.17394773210002157,-0.24554424799999586,0.0,0.0
1215,-122.55225085383009,32.756715604667605,57.99944466307309,0.910816957839233,False,60.125015451888316,81.76103697821567,0.8972953087336263,6,0.5319241112384171,0.01213418242988464,0.015483550081293783,0.008569271633574764,9,6,86,69.93559496376902,2,False,False,0.9603408124520977,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1218,-122.55225085383009,30.73422385073518,51.56009976912288,0.8671677650958219,True,58.92670977791367,81.71426293994533,0.9653445009042523,6,0.527545264513301,0.01064037100191956,0.024692570189427072,0.009078189361661318,8,6,79,69.56041474598652,2,False,False,0.9441812299942622,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1219,-122.55225085383009,30.021380645755077,54.61186098962629,0.9223937717240719,True,56.14333509416725,81.1492611972795,1.4202472975526124,24,0.5201424520669051,0.011408947991643782,0.019128805204807208,0.007354263905044072,8,6,109,70.8485851010285,2,False,True,0.9797969074424887,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1220,-123.7529562811842,29.761576309667717,56.760753786653304,0.9749947429065565,True,57.82040324250365,81.32505839242354,0.9905032627706135,18,0.5080009596061488,0.009998985288353714,0.01783099996754631,0.008318039815507466,9,6,96,69.89624262611419,2,False,False,0.9690055943349609,-0.013654477899993633,0.0,0.0,0.0
1221,-122.86551166376515,25.85639870897198,55.6953447313455,0.8934450974033868,True,58.202794970088824,81.98727518634253,1.0102148865504053,6,0.5352863917058895,0.011605522457062352,0.01614329112461204,0.011283875874928085,7,6,113,68.9229739148878,2,False,True,0.9645028316292589,1.5904301117960484,-0.24554424799999586,0.0,0.0
1222,-123.7529562811842,31.040376508473486,58.38789026561008,0.9417249188404451,True,57.36384154195246,81.99581655678428,1.4587138260269732,18,0.5165389866047377,0.017676352183291208,0.017202766459499967,0.008774525026999947,8,6,105,70.33736067600621,2,False,False,0.953350431346303,-0.013654477899993633,0.0,0.0,0.0
1223,-121.32469449275062,29.252833998139902,57.07521110834422,0.8798688477454258,True,58.64385014027411,81.51882298897125,0.9529061696225921,6,0.5254076844930337,0.010360603412260746,0.018564028444468327,0.006182698917907521,8,6,90,71.23031886915096,4,False,True,0.9724889524518774,0.17394773210002157,-0.24554424799999586,0.0,0.0
1224,-122.55225085383009,30.401330860663165,55.225872632390015,0.9131672962259082,True,57.92628902198889,80.35178492300524,0.9263553620716055,18,0.5303539556202786,0.009335148350190975,0.014963993361747398,0.009333207813149988,7,6,84,64.7637812012674,2,False,False,0.8549141370978078,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1226,-122.57691198174734,31.531492947077986,57.680399992873845,0.9020498297339637,True,59.25270019577291,81.7099673135776,1.0664370944014196,18,0.5439477342234296,0.009689740608931548,0.02415130477886537,0.007807789088559153,8,6,93,70.66903805114885,2,False,False,0.8422591746740539,0.1876022100000041,-0.24554424799999586,0.0,0.0
1229,-123.7669161090913,29.592794076989854,59.143828483579696,0.9576971217297897,True,58.8725552051099,81.54096186086414,0.9110578585055695,6,0.5139104400453528,0.01047861963345994,0.018054444328310555,0.005389612559008342,8,8,82,69.77163245226545,2,False,True,0.9767395096959951,0.07813216109999743,0.0,0.0,0.0
1230,-122.57691198174734,31.19202308424105,56.29320360826657,0.8514121045583225,True,58.07176004825306,79.47244081120658,1.0491704190679376,24,0.5378110897080798,0.010919398200739004,0.01740617525119395,0.008678331764710374,8,6,90,71.14529264900123,2,False,False,0.9682198507512003,0.1876022100000041,-0.24554424799999586,0.0,0.0
1231,-121.60147275498305,32.01620435199214,57.27573604235407,0.8958945397664982,True,58.52502911860169,81.30021524397205,0.9997885330247684,18,0.5220584379688065,0.011546228978140794,0.015623702548917212,0.0075447038597623445,8,6,94,71.98149110851261,2,False,True,0.9648347456451043,1.5249437138888933,-0.24554424799999586,0.0,0.0
1232,-122.55225085383009,30.485966590301732,55.705119908253074,0.9132446137210245,True,57.60392793436049,80.57556024824366,1.486379246538117,12,0.5317587299373965,0.01864949281735306,0.020870797768469097,0.009620998052507134,8,6,102,70.58474855847233,2,False,False,0.9588368911148044,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1233,-122.57691198174734,26.40348190070605,58.050325435478854,0.8797096996647602,True,58.28292099305873,81.9941744714746,0.941086744681285,6,0.5078133947994442,0.016632443441150897,0.01684667608576197,0.00904436151042218,8,7,87,68.48746129838123,2,False,True,0.8771105374830558,0.1876022100000041,-0.24554424799999586,0.0,0.0
1234,-123.7529562811842,31.232631164358743,56.65522671045187,0.93942152980571,False,57.10436668473454,81.12420099015795,1.0177747536069623,18,0.5174981134156045,0.009850960987065586,0.016241769459081692,0.006841912107282441,9,6,99,70.22188138004793,2,False,False,0.8475820592097922,-0.013654477899993633,0.0,0.0,0.0
1235,-123.7529562811842,27.369068821284625,57.611128271894174,1.4175261062132205,True,57.91581726660947,80.72588982547397,0.8822991476714626,6,0.526439887285607,0.012515550856859263,0.03910637792173949,0.008355369868090082,8,6,106,70.88532688948598,2,False,True,0.9720489048530331,-0.013654477899993633,0.0,0.0,0.0
1236,-121.32469449275062,28.910551506805483,55.24945245749863,0.895414034164969,True,58.54956572298823,81.45603809441023,1.44223831096164,18,0.5120317215000878,0.010691585913897787,0.01819454680877429,0.008826700884099106,4,6,77,69.34114416822328,2,False,False,0.8346235140560121,0.17394773210002157,-0.24554424799999586,0.0,0.0
1238,-122.55225085383009,30.823837856519287,57.068978668182325,0.919034402502231,True,59.04081008285217,81.73882432490063,0.9272071905001555,18,0.5216411015724854,0.006525885350068322,0.019462774077841714,0.005832190733593561,8,6,85,69.795764011227,2,False,False,0.9619452963886113,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1239,-122.57691198174734,28.34276835972297,58.85301665593131,0.8753067058168029,True,58.1243554160771,81.30159181194894,1.463741436792134,6,0.5279628761027518,0.01193362511136448,0.016936734181833512,0.009327250878987482,8,6,81,70.39237482312622,2,False,True,0.8866877091093457,0.1876022100000041,-0.24554424799999586,0.0,0.0
1240,-122.55225085383009,31.7023281009891,59.37029528737952,0.9061351389875303,True,58.748378076507585,81.7060121562716,1.338975981647997,18,0.5190174210744027,0.010210005326496326,0.01856006062874591,0.009854528822608403,8,6,95,71.07811523354749,2,False,False,0.8266679093787588,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1241,-123.7529562811842,29.403635586239744,56.66930343035673,1.0016445222906263,True,57.638957276151324,80.99085168886181,0.9030527072574338,6,0.5242969011401327,0.011221787103810107,0.017793514481260528,0.006445323831162529,10,6,35,72.31487704191545,2,False,True,0.9700613507184987,-0.013654477899993633,0.0,0.0,0.0
1242,-122.85706100031804,30.29209983227729,58.20446469396353,0.8933151378466063,True,58.2945877494384,78.96635658236153,1.0415129973499853,24,0.5389245126005804,0.010471940871985086,0.015748194736557967,0.00859028515872914,7,6,89,68.87702350581233,2,False,False,0.975961036757868,1.5510169966147735,-0.24554424799999586,0.0,0.0
1245,-123.7529562811842,30.774020418685712,57.29438090954186,0.9457150847840183,True,58.518606077015555,81.5177572274596,0.9353624043237007,18,0.5236131100975214,0.011010074120436988,0.016615317130494675,0.007368314013601641,8,6,110,69.49188825224687,2,True,False,0.9652264700235326,-0.013654477899993633,0.0,0.0,0.0
1246,-122.57691198174734,29.795723868639087,57.829166126950184,0.8896068187775164,True,56.84108503405679,81.99100046572546,1.4751980121208643,18,0.5297897114515091,0.008885429833083614,0.02666890890458784,0.008955825924661483,8,3,92,70.3128705464295,2,False,True,0.9496099948098574,0.1876022100000041,-0.24554424799999586,0.0,0.0
1247,-122.5593925120939,26.884767945040412,56.51214836745323,0.9143136118836758,True,59.27566587879136,81.76046678115087,0.967527801692514,6,0.5134114048081599,0.010101361213501091,0.01814598656237435,0.009471468328206748,7,4,103,71.4873361489557,2,False,False,0.9550611301103327,0.06532472309999093,-0.24554424799999586,0.0,0.0
1248,-122.65288521343425,31.329257434405474,58.537557775277286,0.8640591916405793,True,58.861108893472654,81.57394022850687,0.9489462460964253,24,0.5368636713687863,0.0057921148349316665,0.023688632220488958,0.008458900526458172,8,6,85,66.36338345423933,2,False,True,0.9724385438644214,0.5852726599999913,-0.24554424799999586,0.0,0.0
1249,-121.32469449275062,25.941162300525562,57.012875320637825,0.9017491078486524,True,57.74095795473243,79.75458040846401,1.0301444960739732,18,0.5242120669064066,0.0071290210306957195,0.022896017496742537,0.007518943877163216,8,6,88,69.73176738938999,2,False,False,0.8359225587840211,0.17394773210002157,-0.24554424799999586,0.0,0.0
1251,-122.55225085383009,30.8366620103083,54.202139848194996,0.9273359618070577,True,58.56979534015882,81.67728424314035,1.205914165591673,18,0.5171913729962919,0.011396403060946176,0.01899569998922028,0.007946172032653544,8,6,100,71.87045383745976,2,False,False,0.9348994533364355,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1253,-121.32469449275062,27.945054875553758,59.815701375179664,0.8832824537818087,True,57.98501294501403,81.13772028918146,1.0699528930172233,24,0.5201296323433198,0.009320522497715677,0.02908941667940381,0.009145274935351576,8,6,134,70.10879564897375,2,False,False,0.9626078591951861,0.17394773210002157,-0.24554424799999586,0.0,0.0
1255,-122.57691198174734,25.04362149610816,55.54959345725577,0.8672537346612299,False,59.06891628027693,81.7585372803734,1.0216275067314529,12,0.5432360945145558,0.010402184902528807,0.027850862222133416,0.008837021029874187,9,6,84,72.59060618724492,2,False,False,0.9676649293931335,0.1876022100000041,-0.24554424799999586,0.0,0.0
1256,-123.7529562811842,31.39268044803522,56.8219226007423,0.9626240078240853,True,57.80468989804413,80.91421389464276,1.4546125127779739,6,0.5240006597296696,0.011071550461173259,0.015013267639254323,0.00825712369548021,8,6,107,70.71565920682252,2,False,True,0.9764482947264851,-0.013654477899993633,0.0,0.0,0.0
1257,-122.55225085383009,30.25536608751504,58.01036980476051,0.9079614612643649,True,56.326524572662684,81.26908885994723,0.992741902401853,18,0.5337710654158438,0.011629673462795599,0.016304012199318083,0.007749012908310701,8,6,80,69.69353918767465,2,False,False,0.8239643946458304,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1259,-122.55225085383009,30.642330571296647,58.894045029608286,0.9186780946165705,True,58.2895746244598,81.46069213774199,1.0515953252959678,6,0.5065586097969534,0.010759061361127451,0.016905152279152316,0.008539114490332005,7,6,96,71.33660338564599,2,False,False,0.8462724733593502,-0.013654477899993633,-0.24554424799999586,0.0,0.0
1261,-121.34127982607797,30.99359731285884,56.480233316313104,0.8914367062389508,True,58.10208299378351,80.18100008290584,0.945331054467926,18,0.5281049313663448,0.01754763075161727,0.025311793425560752,0.00910465872754001,8,6,102,69.21761566575991,5,False,False,0.9585097462778659,0.27051055010001157,-0.24554424799999586,0.0,0.0
1264,-122.55225085383009,30.542436703224272,58.301935096180834,0.9080117012137126,True,59.608966464572966,81.75487554552217,1.447486223135697,6,0.5272524140662183,0.011842595126438963,0.019836735576587536,0.005611566345865252,8,6,93,71.71586352689303,2,False,True,0.962868868718296,-0.013654477899993633,-0.24554424799999586,0.0,0.0
