trial,score,rsi_buy_min,rsi_buy_max,pullback_volume_min,require_pullback_macd_rising,trend_rsi_min,trend_rsi_max,trend_volume_min,breakout_lookback,ml_probability_min,stop_loss_pct,pullback_take_profit_pct,trend_trailing_stop_pct,cooldown_bars,minimum_hold_bars,max_hold_bars,pullback_rsi_sell,trend_macd_down_bars,require_positive_long_trend,block_high_volatility,atr_percentile_limit,fold_1_return,fold_2_return,fold_3_return,fold_4_return
2966,-18.807587154967354,41.795835245840095,52.431873444792686,0.850717859529573,False,61.75538761112016,70.38116615323771,0.8874177520468031,12,0.5083407082072806,0.019011139377688085,0.03683522425708043,0.02385842891536351,7,6,112,78.46010282961664,2,False,False,0.8277086165012058,12.345733526000036,3.583133025300067,4.91609058125646,4.698731013440849
2967,8.922841374976478,41.300930426668444,51.91781486649357,0.8903851732929454,False,61.526144673712594,70.63078249674061,0.8735897977668016,12,0.5043089267186419,0.018618635557383946,0.036235579516934534,0.023956658110611248,7,6,100,77.65365607756291,2,False,False,0.9794586530979902,12.345733526000036,2.5019518713000677,3.6825772606144502,7.2757391940000415
2968,9.447610819233327,40.72794449393417,52.781060676696804,0.9113429893971747,False,61.11045445943379,70.10706709681293,0.8861369782377541,12,0.5116846598236194,0.019338345580893604,0.036769186525760285,0.024588433871298773,8,6,104,78.68051643139044,2,False,False,0.8214208487904083,12.345733526000036,3.583133025300067,3.684186328838135,7.909461694900988
2969,-21.133025311184998,42.95917138431506,52.19402763165008,0.8696774393151153,False,61.74186783306556,70.30862485846941,0.862189215261564,6,0.5001949730640792,0.019717182956815175,0.03756362820447699,0.02499752242489958,8,6,107,78.08107669127233,2,False,False,0.8161134594904726,10.002306972460051,3.09676369464007,3.475286584145665,4.772189383151115
2970,9.269169931580482,41.5117112409353,52.79216647136324,0.8948651177009829,False,60.68038533048519,70.17616138229697,0.8733665144489274,12,0.5000229409406461,0.018991478551048713,0.03602226139041965,0.024290382317571857,8,6,98,77.44299606198982,2,False,False,0.834265022897101,12.345733526000036,3.583133025300067,3.610304986425583,7.2757391940000415
2971,7.233409889763423,40.43790638277667,51.48092064422816,0.8797534380974475,False,61.29147910211808,70.70101955843187,0.8500559046877884,12,0.5082896615199259,0.01848754122488424,0.03698487264622142,0.023749459236946352,7,6,112,78.19090996056582,2,False,False,0.8405214853604922,6.789499239600039,2.5019518713000677,2.3825869124554977,7.931869946235404
2972,9.997665912037391,41.12605325707837,51.85893071773859,0.9116475624463731,False,61.54702159934925,70.52751313105995,0.8915325126083098,12,0.5143115615573529,0.018766528596215373,0.03641565289679253,0.024185082707241005,8,6,109,76.621089551539,2,False,False,0.8250711238126641,12.345733526000036,1.9204070413000984,4.874126263844558,7.2757391940000415
2974,10.106030514126697,40.60281084274458,51.586049393837655,0.8929099412297098,False,61.774596325276626,70.43633076765742,0.894448080446577,12,0.5156112389519778,0.018365405792306954,0.035976043978046095,0.023673500184416524,7,6,102,78.66670335291204,2,False,False,0.8216581304155057,12.345733526000036,1.9204070413000984,4.83015784762395,7.827059834664496
2975,-20.517261647893644,41.73368367445402,52.58247537215828,0.868787249758765,False,61.16694079383246,69.97547969687193,0.8686821345033829,12,0.5044542441113182,0.0193843948235093,0.03554308175083075,0.02430701076508348,7,6,105,77.74528042057133,2,False,False,0.8295484693704531,12.345733526000036,2.9172259723000638,3.55829241924297,4.076919336000029
2976,10.895294099593333,41.07778736253314,52.886595378015464,0.9124246467853495,False,61.74695441513776,70.4859189626569,0.8838411341934835,12,0.5000973557711962,0.019594954480913095,0.037288753716153034,0.02499331129159068,8,6,98,78.70469178756962,2,False,False,0.8166601933199037,12.345733526000036,3.583133025300067,4.961451289773633,7.963441024505236
2977,-50.61735838448881,42.331627246008196,52.98987632615313,0.9151599376945168,False,60.813843077641764,69.68289384904438,0.8601987646066289,12,0.5005967818668444,0.01958911373563171,0.03902209988548326,0.02493297530602613,8,6,96,78.20505404589143,2,False,False,0.8247943679812522,6.783285047600041,1.429874276800036,2.4214913210185207,4.919273912742561
2978,6.381615745136731,36.883832285354735,50.34433322938915,0.9109151796643491,False,61.32948062989345,70.11524711914277,0.8708284989534693,12,0.5039539292681509,0.019350971769584027,0.03750460780432367,0.024494590043836043,8,6,98,78.1782169867136,2,False,False,0.8263423285764078,12.345733526000036,0.5020980212537829,3.3642611562620273,7.9858667264880445
