trial,robust_score,train_score,validation_score,param_rsi_buy_min,param_rsi_buy_max,param_rsi_sell,param_relative_volume_min,param_macd_hist_min,param_require_rsi_rising,param_require_volume_rising,param_require_macd_rising,param_use_15m_confirmation,param_rsi_15m_min,param_relative_volume_15m_min,param_macd_hist_15m_min,param_required_15m_rising,param_stop_loss_pct,param_take_profit_pct,train_total_return_pct,train_max_drawdown_pct,train_number_of_trades,train_win_rate_pct,train_profit_factor,train_average_trade_return_pct,validation_total_return_pct,validation_max_drawdown_pct,validation_number_of_trades,validation_win_rate_pct,validation_profit_factor,validation_average_trade_return_pct
1329,-21.128566329152793,-25.406079769068423,-14.777046386885688,28.98264031641451,56.99413091581444,77.26679371058235,1.4571476557790621,-0.01,False,False,False,False,52.44655974658498,1.1043588176135268,-0.01,False,0.02,0.05,-9.819657846904505,-14.16449845534159,62,29.03225806451613,0.6123706571484959,-0.16211903075270004,-6.526622746262922,-7.574540096262917,19,31.57894736842105,0.2641150215583067,-0.3523625108577598
4182,-21.150431377452108,-24.38726948535058,-15.053614006114465,38.54859060377195,59.25426873521152,81.81813886466621,1.0386937685072908,0.0,True,True,False,False,46.624117637793695,1.3157392192135942,0.0,True,0.015,0.05,-11.781469363906128,-11.890312459217,85,28.235294117647058,0.5615897134825696,-0.14507779464128162,-7.077554523221641,-7.376744615954833,33,24.242424242424242,0.28668186813482166,-0.22140998084779961
3756,-21.178567129798008,-12.799116947367363,-17.49910625678899,25.659511932746383,58.234408693441765,67.03976815116103,0.9904371267149493,0.0,True,False,False,False,53.443918368130966,0.8388397867391767,0.0,False,0.015,0.03,-5.476695007887711,-8.28644585368118,159,34.59119496855346,0.895874318833835,-0.03181590939098225,-7.875103188723587,-9.404685011154045,57,36.84210526315789,0.5500073937426637,-0.1418947472713371
4223,-21.22443069032206,-17.441052541052112,-16.815957577024925,31.284133863004158,51.98248604792053,81.20253803258682,1.0207872578753325,-0.01,False,False,True,False,44.20775653718262,0.7582014293957979,0.0,False,0.005,0.04,-7.367476573800169,-10.192581213785068,111,27.027027027027028,0.7510733396259016,-0.06672985016096722,-7.608526463970689,-8.196258643850152,32,21.875,0.18692812783896817,-0.24684649786647642
690,-21.227279096894833,-20.79794517586644,-16.02779280292822,26.095277653603244,45.36778837226295,71.21189636795577,1.1404043337354408,0.0,False,False,False,False,42.583436578800395,1.07709432244883,0.0,False,0.015,0.0075,-9.637021116585686,-10.44346490387954,49,32.6530612244898,0.5002305640525843,-0.2043409638916772,-7.078771892022062,-7.940009363613287,15,26.666666666666668,0.19510497351807662,-0.4859936101721662
4634,-21.43564855069034,-23.803771667183337,-15.484705633894503,31.703445103960064,60.88994058930311,80.72586452817364,1.1165570752613105,0.0,True,False,False,False,46.869992172242135,1.3182840473499198,0.0,False,0.025,0.02,-9.755092091072449,-13.50606891076328,134,32.83582089552239,0.7847934296218436,-0.07264012322445758,-6.577346825319886,-8.765883702699885,52,36.53846153846153,0.5328177260206713,-0.12945643617349567
1702,-21.523927679276433,-28.398339703687,-14.424342753354685,28.223713707037778,47.15848166094884,59.80127952263155,1.1320891985993102,0.0,False,False,False,False,41.245516893360126,1.0315321290975203,0.0,False,0.02,0.03,-12.655639328867741,-14.214982921341878,61,31.147540983606557,0.528718304790642,-0.21775013533077714,-6.8157306970995535,-7.007605993458743,17,29.411764705882355,0.2617734276337663,-0.41212999877460055
2546,-21.58677555781194,-15.437148452047122,-17.266712067372204,28.973149739530232,55.03309762380668,68.60277509255647,0.8952577455757107,-0.01,False,False,True,False,57.00067453802781,1.214309619285437,-0.01,True,0.02,0.05,-5.686709119992372,-10.25005272579358,192,35.41666666666667,0.9025288279025953,-0.02708029592086689,-7.990591007132142,-9.377582526535955,75,36.0,0.650571398619921,-0.10859475046297054
3332,-21.608725377581337,-8.292050556277491,-18.47084346858946,30.18802089088413,40.82556203152146,74.36892873366538,0.941364496698651,0.0,False,False,True,False,60.26487235806695,1.338909314278636,-0.01,True,0.02,0.03,-3.1170747129625975,-6.034150377262959,45,35.55555555555556,0.8044006781017978,-0.06695653851730723,-8.441421062575117,-8.563549131062032,16,18.75,0.09334267187546373,-0.547386165604937
385,-21.633406324576583,-20.870633869807413,-16.41574785712473,29.599411944324046,50.8488880527055,69.37232610061992,1.0383543317932546,0.0,True,False,True,False,60.90435693477816,0.9169156592844053,-0.01,True,0.025,0.02,-7.829443934450852,-12.56237340402009,86,32.55813953488372,0.767076019313919,-0.09009924597405344,-7.489209125079888,-7.9497257747703,24,25.0,0.18041232427868792,-0.32274501886113144
3435,-21.64798965146522,-24.545459742357824,-15.511624715875763,31.291000509815728,50.35106810078303,68.62660557186919,0.8802251841929731,0.0,False,False,True,False,54.170493853583636,0.7759541847531232,0.0,True,0.02,0.02,-10.861713122804929,-13.181009639883868,130,33.07692307692307,0.7539846458423186,-0.08491854919511312,-7.557747942045312,-7.864248927159223,45,31.11111111111111,0.5361414419309046,-0.17195343130926213
